Name,SOS#,Assn Type,# of Units,Telephone,Address1,Address2,City,State,Zip Code,County,Firm_Normalized,Firm_Final,Firm_ByPhone,Firm_ByAddress,Address2_Normalized,Name_Changed_Flag
DESERT TRAILS COMMUNITY ASSOCIATION,7886-1995,SUB,56,(702) 638-7770,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,pinnacle community association management,pinnacle community association management,pinnacle community association management,pinnacle community association management,8311 w sunset rd,False
DESERT TRAILS PROPERTY OWNERS ASSOCIATION,5300-1995,REG,81,(435) 705-4868,,PO BOX 9566,PAHRUMP,NV,89060,Nye,,,,,,
"DESERT WILLOWS LANDSCAPE MAINTENANCE ASSOCIATION, INC.",3962-2002,REG,549,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,camco,camco,camco,camco,po box 400518,False
DESIGN ESTATES HOMEOWNERS ASSOCIATION,11776-1999,REG,21,(702) 655-2547,,4690 DESIGNER WY,LAS VEGAS,NV,89129,Clark,,,,,,
"DEVONRIDGE HOMEOWNERS ASSOCIATION, INC",18523-2004,REG,48,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,adept management service,adept management service,adept management service,adept management service,5550 painted mirage rd,False
DIAMANTE WEST HOMEOWNERS ASSOCIATION,0238172006-5,REG,81,(702) 515-2042,"C/O THOROUGHBRED MANAGEMENT, INC.",2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
DIAMOND BAY HOMEOWNERS ASSOCIATION,4540-1989,SUB,70,(702) 362-6262,C/O TERRA WEST PROPERTY MANAGEMENT,PO BOX 80900,LAS VEGAS,NV,89180,Clark,real propertie management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,False
DIAMOND CREEK COMMUNITY ASSOCIATION,12360-2001,REG,105,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,eugene burger management,eugene burger management,eugene burger management,eugene burger management,po box 751330,False
DIAMOND CREEK HOMEOWNERS' ASSOCIATION,0538252005-9,SUB,191,(702) 309-3021,C/O HARMONY MANAGEMENT LLC,2300 W SAHARA AVE STE 800,LAS VEGAS,NV,89102,Clark,desert hoa management,desert hoa management,desert hoa management,desert hoa management,po box 750639,False
DIAMOND HEAD VILLAS ASSOCIATION PHASE II,9508-1996,REG,32,(702) 395-2399,"C/O TRITON HOA SERVICES, LLC",7495 W AZURE DR STE 110,LAS VEGAS,NV,89130,Clark,camco,camco,camco,camco,po box 400518,False
DIAMOND HEAD VILLAS INC,3285-1981,REG,32,(702) 395-2399,"C/O TRITON HOA SERVICES, LLC",7495 W AZURE DR STE 101,LAS VEGAS,NV,89130,Clark,camco,camco,camco,camco,po box 400518,False
DIAMOND J HOMEOWNERS ASSOCIATION,26134-1996,REG,22,,,2301 DIAMOND J PLACE,RENO,NV,89511,Washoe,,,,,,
DIAMOND POINT HOMEOWNERS ASSOCIATION,0525602005-5,REG,187,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,howard hughe,howard hughe,howard hughe,howard hughe,10801 w charleston blvd 3rd fl,False
DIAMOND RANCH ESTATES HOMEOWNERS ASSOCIATION,0404752008-9,REG,40,(702) 531-3382,C/O CAMCO,P O BOX 400518,LAS VEGAS,NV,89140,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
DIAMOND RIDGE OWNERS ASSOCIATION,17412-1997,REG,8,(775) 832-6604,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Washoe,sierra community management,sierra community management,sierra community management,sierra community management,6280 s valley view,False
DIAMOND SPRINGS ESTATES HOMEOWNERS ASSOCIATION,568-1997,REG,50,(702) 750-0530,C/O MESA MANAGEMENT,9512 W FLAMINGO RD STE 102,LAS VEGAS,NV,89147,Clark,omni community management,omni community management,omni community management,omni community management,18124 wedge parkway 245,False
DISCOVERY HILLS @ SUMMERLIN NORTH,SAME AS MASTER,SAM,109,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
DOLCE BY THE LAKES UNIT-OWNERS' ASSOCIATION,0307452006-3,REG,358,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
DOMINION ESTATES PROPERTY OWNER'S ASSOCIATION,0240252005-8,REG,11,(702) 434-5890,C/O GRISWOLD REAL ESTATE MANAGEMENT,3260 FOUNTAIN FALLS WAY STE 1026,N LAS VEGAS,NV,89032,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
DORADO HOMEOWNERS ASSOCIATION,1735-2005,SUB,94,(702) 362-6262,C/O TERRA WEST PROPERTY MANAGEMENT,PO BOX 80900,LAS VEGAS,NV,89180,Washoe,nicklin property management investment,nicklin property management investment,nicklin property management,nicklin property management,375 n stephanie,False
DORRELL SQUARE HOMEOWNERS ASSOCIATION,15668-2004,REG,110,(702) 247-1115,C/O IDEAL COMMUNITY MANAGEMENT,5785 W CENTENNIAL CENTER BLVD STE 210,LAS VEGAS,NV,89149,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
DORRELL SUMMIT HOMEOWNERS ASSOCIATION,0274862014-2,REG,33,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
DOUBLE DIAMOND RANCH MASTER ASSOCIATION,21125-1996,MSTR,2072,(775) 853-9777,C/O TERRA WEST MANAGEMENT SERVICES,10651 PROFESSIONAL CIR STE A,RENO,NV,89521,Washoe,real property management group,real property management group,real propertie management group,real propertie management group,po box 95606,False
DOUBLE TREE HOMEOWNERS ASSOCIATION,5721-1995,REG,68,(775) 885-5055,C/O VALLEY REALTY AND MANAGEMENT,PO BOX 3587,CARSON CITY,NV,89702,Carson City,olympia management service,olympia management service,olympia management service,olympia management service,11411 southern highland pkwy,False
DOVE CANYON HOMEOWNERS ASSOCIATION,8376-2001,REG,188,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,spanish trail master assn,spanish trail master assn,spanish trail master assn,spanish trail master assn,7495 mission hill dr,False
DRIFTWOOD BAY HOMEOWNERS ASSOCIATION,0095252014-2,REG,74,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,desert living,desert living,desert living,desert living,8925 s peco rd,False
DUCK CREEK VILLAGE I & II HOMEOWNERS ASSOCIATION,7333-1987,REG,366,(702) 767-9993,C/O EPIC ASSOCIATION MANAGEMENT,8712 SPANISH RIDGE AVE,LAS VEGAS,NV,89148,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
DUNCAN COURT HOMEOWNERS ASSOCIATION,185-1985,REG,44,(702) 982-2587,"C/O NEVADA'S FINEST PROPERTIES, LLC",3568 E. RUSSELL ROAD,LAS VEGAS,NV,89120,Clark,capital consultant management,capital consultant management,capital consultant management,capital consultant management,1 via vasari,False
DURANGO RANCH HOMEOWNERS' ASSOCIATION,0012532012-5,REG,200,(702) 257-1277,C/O ASSOCIATED PROFESSIONAL SERVICES,5096 W POST RD,LAS VEGAS,NV,89118,Clark,spanish trail master assn,spanish trail master assn,spanish trail master assn,spanish trail master assn,7495 w mission hill dr,False
DURANGO SPRINGS II LANDSCAPE MAINTENANCE ASSOCIATION,10008-2002,REG,111,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,camco,camco,camco,camco,po box 400518,False
DURANGO SPRINGS LANDSCAPE MAINTENANCE ASSOCIATION,21879-2001,REG,113,(702) 405-3300,C/O PINNACLE COMMUNITY ASSOCIATION MANAGEMENT,"8311 W. SUNSET ROAD, SUITE 110",LAS VEGAS,NV,89113,Clark,eugene burger management,eugene burger management,eugene burger management,eugene burger management,po box 751330,False
DURANGO TRAIL ASSEMBLAGE HOMEOWNERS' ASSOCIATION,0264782013-9,REG,200,(702) 257-1277,C/O ASSOCIATED PROFESSIONAL SERVICES,5096 W POST RD,LAS VEGAS,NV,89118,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
"DURANGO TRAILS HOMEOWNERS ASSOCIATION, INC.",11538-1995,REG,278,(702) 362-0318,"C/O PERFORMANCE CAM, LLC",5135 CAMINO AL NORTE STE 210,N LAS VEGAS,NV,89031,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
DURANGO VALLEY ASSEMBLAGE COMMUNITY ASSOCIATION,0219112015-7,REG,80,(702) 257-1277 X 150,C/O ASSOCIATED PROFESSIONAL SERVICES,5096 W POST RD,LAS VEGAS,NV,89118,Clark,controlled resource management group,controlled resource management group,controlled resource management group,controlled resource management group,83 continental dr,False
EAGLE CANYON ASSOCIATION,10093-1996,REG,620,(775) 826-8092,C/O CONTROLLED RESOURCES MANAGEMENT GROUP,83 CONTINENTAL DR STE B,RENO,NV,89509,Washoe,abc management,abc management,abc management,abc management,6015 s virginia st e267,False
EAGLE CANYON ESTATES ASSOCIATION,3660-2002,REG,510,(775) 284-2050,C/O EQUUS MANAGEMENT GROUP,4888 SPARKS BLVD STE 102,SPARKS,NV,89436,Washoe,prime community management,prime community management,prime community management,prime community management,181 n arroyo grande blvd,False
EAGLE CANYON HOMEOWNERS ASSOCIATION,0280632005-2,REG,29,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
EAGLE CANYON NORTH ASSOCIATION,20958-2001,REG,510,(775) 284-2050,C/O EQUUS MANAGEMENT GROUP,4888 SPARKS BLVD STE 102,SPARKS,NV,89436,Washoe,camco,camco,camco,camco,po box 400518,False
EAGLE CANYON RANCH ASSOCIATION,0237412016-6,MSTR,465,,,145 ISIDOR COURT,SPARKS,NV,89441,Washoe,,,,,,
EAGLE CANYON WEST HOMEOWNERS ASSOCIATION,0062472006-9,REG,28,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,elite hoa management,elite hoa management,elite hoa management,elite hoa management,8425 w flamingo rd,False
EAGLE CREEK COMMUNITY ASSOCIATION,16580-1998,REG,106,(702) 255-1005,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,associated professional service,associated professional service,associated professional service,associated professional service,4966 s rainbow blvd,False
EAGLE CREEK HEIGHTS COMMUNITY ASSOCIATION,1440-1999,REG,118,(702) 754-6313,C/O SIERRA COMMUNITY MANAGEMENT,6280 S VALLEY VIEW BLVD STE 310,LAS VEGAS,NV,89118,Clark,camco,camco,camco,camco,po box 400518,False
EAGLE CREST HOMEOWNERS ASSOCIATION,0087022013-4,REG,108,(702) 515-2043,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,LAS VEGAS,NV,89032,Clark,pinnacle community associaiton management,pinnacle community association management,pinnacle community association management,pinnacle community association management,8311 w sunset rd,True
EAGLE CROSSING COMMUNITY ASSOCIATION,25099-1999,REG,137,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
EAGLE HEIGHTS AT ELKHORN SPRINGS HOMEOWNERS ASSOCIATION INC,13065-1998,REG,81,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT INC,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,incline property management,incline property management,incline property management,incline property management,848 tanager st,False
EAGLE HIGHLANDS OWNERS ASSOC,2029-1973,REG,96,(775) 885-5055,C/O VALLEY REALTY AND MANAGEMENT,PO BOX 2304,CARSON CITY,NV,89702,Carson City,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
EAGLE HIGHLANDS PHASE II HOMEOWNERS ASSOCIATION,2540-1983,REG,92,(775) 885-5055,C/O VALLEY REALTY & MANAGEMENT,PO BOX 2234,CARSON CITY,NV,89702,Carson City,american property resource,american property resource,american property resource,american property resource,7065 w ann rd,False
EAGLE HILLS COMMUNITY ASSOCIATION,9424-1991,SUB,158,(702) 933-7764,C/O REAL PROPERTY MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,639 isbell rd,False
EAGLE POINT HOMEOWNERS ASSOCIATION,4938-1996,SUB,12,(702) 855-0455,C/O COMMUNITY MANAGEMENT & SALES,3095 E RUSSELL RD STE D,LAS VEGAS,NV,89120,Clark,las vega valley community management,las vega valley community management,las vega valley community management,las vega valley community management,7571 tule spring rd,False
EAGLE RANCH HOMEOWNERS ASSOCIATION,0914612005-7,REG,25,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
EAGLE RANCH NW HOMEOWNERS ASSOCIATION,0327842014-4,REG,70,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
EAGLE RIDGE AT GENOA HOMEOWNERS ASSOCIATION,0416652005-8,REG,55,(775) 782-0123,C/O NEW VALLEY REAL ESTATE MANAGEMENT INC,PO BOX 723,MINDEN,NV,89423,Douglas,mesa management,mesa management,mesa management,mesa management,9512 w flamingo rd,False
EAGLE RIDGE PROPERTY OWNERS ASSOCIATION,15666-1995,REG,44,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT,375 N STEPHANIE ST STE 911-B,HENDERSON,NV,89014,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
EAGLE ROCK HOMEOWNERS ASSOCIATION,11928-1996,SUB,143,(702) 737-8580,C/O FIRSTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
EAGLE ROCK OF MOAPA VALLEY HOME OWNER'S ASSOCIATION,0166022006-1,REG,8,(702) 281-8830,,PO BOX 375,LOGANDALE,NV,89021,Clark,,,,,,
EAGLE VALLEY DRIVE HOMEOWNERS ASSOCIATION INC,9317-1990,SUB,38,(702) 869-0937,C/O PRIME COMMUNITY MANAGEMENT LLC,181 N ARROYO GRANDE BLVD STE 125,HENDERSON,NV,89074,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
EAGLE VIEW HOMEOWNERS ASSOCIATION,10119-2001,REG,124,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
EAGLE'S ROCK ESTATES HOMEOWNERS ASSOCIATION,0513292011-0,REG,9,(702) 305-2753,"C/O TRITON HOA SERVICES, LLC.",7495 W AZURE DRIVE STE 110,LAS VEGAS,NV,89130,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
EAGLECREST TOWNHOMES HOMEOWNERS ASSOCIATION,29018-2003,REG,120,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
EAGLESNEST HOMEOWNERS' ASSOCIATION,2266-1990,SUB,73,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5480 RENO CORPORATE DR STE 100,RENO,NV,89511,Washoe,ideal community management,ideal community management,ideal community management,ideal community management,6767 w tropicana ave,False
EARLSTONE HOMEOWNERS ASSOCIATION,0562362005-0,SUB,98,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,eugene burger management,eugene burger management,eugene burger management,eugene burger management,5011 meadowood mall way,False
EAST HAWLEYWOOD OWNERS ASSOCIATION,7826-2002,REG,9,(702) 638-7770,,990 FEATHER HAVEN COURT,HENDERSON,NV,89015,Clark,,,,,,
EAST WELLINGTON ESTATES HOMEOWNERS ASSOCIATION,3169-1998,REG,93,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT,375 N STEPHANIE ST STE 911B,HENDERSON,NV,89014,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
EASTBRIDGE GARDEN HOMEOWNERS ASSOCIATION,1045-1982,REG,162,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,camco,camco,camco,camco,po box 400518,False
EASTERN HOME OWNERS ASSOCIATION,14178-1993,REG,68,(702) 818-4780,C/O SHELTER MANAGEMENT GROUP INC,PO BOX 777008,HENDERSON,NV,89077,Clark,nicklin property management,nicklin property management,nicklin property management,nicklin property management,375 n stephanie st,False
EASTLAND HEIGHTS HOMEOWNERS ASSOCIATION,3729-1981,REG,17,(775) 299-4257,,PO BOX 2116,ELKO,NV,89803,Elko,,,,,,
EASTRIDGE HOMEOWNERS ASSOCIATION,25054-1996,REG,92,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
ECHO CANYON ASSOCIATION,17298-2003,REG,260,(702) 750-0530,SIERRA COMMUNITY MANAGEMENT,"6280 S. VALLEY VIEW BLVD, #310",LAS VEGAS,NV,89118,Clark,,,,,,
ECHO GLENN HOMEOWNERS ASSOCIATION,7303-1995,REG,64,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,path community management,path community management,path community management,path community management,6625 s valley view blvd,False
ECHO MESA HOMEOWNERS ASSOCIATION INC,1430-1990,SUB,37,(702) 247-1115,C/O IDEAL COMMUNITY MANAGEMENT,5785 CENTENNIAL CENTER BLVD STE 210,LAS VEGAS,NV,89149,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
EDEN PARK ESTATES CORP.,9267-2004,REG,11,(702) 353-9339,,3315 E RUSSELL RD STE A-4 BOX 323,LAS VEGAS,NV,89120,Clark,,,,,,
EDGEFIELD HOMEOWNERS ASSOCIATION,0595442015-1,REG,208,(702) 617-8400,"RICHMOND AMERICAN HOMES OF NEVADA, INC",7770 S DEAN MARTIN DR STE #308,LAS VEGAS,NV,89141,Clark,,,,,,
EDGEWATER HOMEOWNERS ASSOCIATION,148-1986,REG,191,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Washoe,nicklin property management,nicklin property management,nicklin property management,nicklin property management,375 n stephanie st,False
EDGEWATER VILLAS HOMEOWNER ASSOCIATION,0648302014-8,REG,48,(775) 826-8092,C/O CONTROLLED RESOURCES MANAGEMENT GROUP,83 CONTINENTAL DR STE B,RENO,NV,89509,Washoe,epic association management,epic association management,epic association management,epic association management,5443 s durango dr,False
EDGEWOOD HOMEOWNERS ASSOCIATION,17347-2003,REG,70,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
EDMOND GARDENS OWNERS' ASSOCIATION,0211422005-4,REG,31,(702) 677-0282,,2613 RIMPACIFIC CIR,LAS VEGAS,NV,89146,Clark,,,,,,
EDNA GARDENS OWNERS' ASSOCIATION,17166-2003,REG,31,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,elite hoa management,elite hoa management,elite hoa management,elite hoa management,8425 w flamingo rd,False
EIGHT ON CENTER HOMEOWNERS' ASSOCIATION,0037412014-2,REG,8,(775) 747-2956,,165 HAWKEN RD,RENO,NV,89519,Washoe,,,,,,
EL CAPITAN ESTATES HOMEOWNERS ASSOCIATION,34538-2001,REG,8,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
EL CAPITAN RANCH LANDSCAPE MAINTENANCE ASSOCIATION,22196-1995,REG,768,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,639 isbell rd,False
EL DORADO VILLAGE HOMEOWNERS ASSOCIATION,2944-1978,REG,46,(775) 790-1228,,PO BOX 1914,GARDNERVILLE,NV,89410,Douglas,,,,,,
EL MAR PLAZA OWNERS ASSOCIATION,7875-1989,REG,32,(702) 434-5890,C/O GRISWOLD REAL ESTATE MANAGEMENT,3260 FOUNTAIN FALLS WAY STE 1026,N LAS VEGAS,NV,89032,Clark,camco,camco,camco,camco,po box 400518,False
EL PARQUE HOMEOWNERS ASSOCIATION,3144-1991,REG,128,(702) 368-3700,C/O AMS MANAGEMENT GROUP INC,3100 W SAHARA AVE STE 112,LAS VEGAS,NV,89102,Clark,terra west management service,terra west management service,terra west management service,terra west management service,2484 wingfield hill rd,False
EL PASEO COMMUNITY ASSOCIATION,5916-1990,REG,179,(702) 368-4637,C/O ELITE HOA MANAGEMENT INC,8425 W FLAMINGO RD STE 1,LAS VEGAS,NV,89147,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
EL SOL DEL PUEBLO HOMEOWNERS ASSOCIATION,0094112015-6,REG,192,(702) 457-2545,,2845 KLINGER CIR UNIT 1,LAS VEGAS,NV,89121,Clark,,,,,,
ELAN OWNERS ASSOCIATION,7596-1992,REG,584,(702) 256-1597,C/O EUGENE BURGER MANAGEMENT CORPORATION,4576 N RANCHO DR UNIT 100,LAS VEGAS,NV,89130,Clark,desert hoa management,desert hoa management,desert hoa management,desert hoa management,po box 750639,False
ELDORA ESTATES HOMEOWNERS ASSOCIATION,0146602007-8,REG,10,(702) 434-5890,C/O GRISWOLD REAL ESTATE MANAGEMENT,3260 FOUNTAIN FALLS WAY STE 1026,N LAS VEGAS,NV,89032,Clark,camco,camco,camco,camco,po box 400518,False
ELDORA PLAZA INC,4899-1978,REG,72,(702) 510-5114,,PO BOX 28296,LAS VEGAS,NV,89126,Clark,,,,,,
ELDORADO FOURTH HOMEOWNERS ASSOCIATION,0387352005-6,REG,132,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
ELDORADO NEIGHBORHOOD FIRST HOMEOWNERS ASSOCIATION,2491-1990,REG,1242,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,sierra community management,sierra community management,sierra community management,sierra community management,6280 s valley view blvd,False
ELDORADO NEIGHBORHOOD SECOND HOMEOWNERS ASSOCIATION,4698-1994,REG,1590,(702) 795-3345,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89031,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
"ELDORADO PINES LANDSCAPE MAINTENANCE ASSOCIATION, INC.",1011-2002,REG,198,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,real propertie management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,False
ELDORADO SPRINGS HOMEOWNERS ASSOCIATION,11656-2004,REG,58,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP,PO BOX 95060,LAS VEGAS,NV,89193,Clark,first columbia community management,first columbia community management,first columbia community management,first columbia community management,po box 28759,False
"ELDORADO SPRINGS LANDSCAPE MAINTENANCE ASSOCIATION, INC.",19135-2003,REG,115,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,first columbia community management,first columbia community management,first columbia community management,first columbia community management,po box 28759,False
ELDORADO THIRD COMMUNITY ASSOCIATION,4800-2002,REG,985,(702) 515-2042,"C/O THOROUGHBRED MANAGEMENT, INC.",2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
ELDORADO VILLAS ASSOCIATION,5958-1979,REG,90,(775) 828-3664,C/O EUGENE BURGER MANAGEMENT CORPORATION,5011 MEADOWOOD MALL WY STE 200,RENO,NV,89502,Washoe,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
ELDORADO VILLAS HOMEOWNERS ASSOCIATION,0325402015-1,REG,50,(702) 754-0000,"C/O INTEGRITY BASED MANAGEMENT, LLC",5715 S SANDHILL RD,LAS VEGAS,NV,89120,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
ELDORADO VISTA HOMEOWNERS' ASSOCIATION,0578592013-5,REG,145,(702) 257-1277,"C/O APS, INC",5096 W POST RD,LAS VEGAS,NV,89118,Clark,camco,camco,camco,camco,po box 400518,False
ELEVENTH STREET LOFT TOWNHOME OWNER'S ASSOCIATION,0924812006-4,MSTR,30,(702) 737-8580,FIRST SERVICE RESIDENTIAL,8290 ARVILLE STREET,LAS VEGAS,NV,89139,Clark,,,,,,
"ELK POINT COUNTRY CLUB HOMEOWNERS, ASSOCIATION, INC.",305-1925,REG,100,(530) 541-0106,,PO BOX 9,ZEPHYR COVE,NV,89448,Douglas,,,,,,
ELKCREST ESTATES HOMEOWNERS ASSOCIATION,0108082016-9,REG,10,702-515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W. CHEYENNE AVE.,NORTH LAS VEGAS,NV,89032,Clark,valley realty and management,valley realty and management,valley realty and management,valley realty and management,3246 n carson st,False
ELKHORN - CIMARRON ESTATES HOMEOWNERS ASSOCIATION,6729-1998,REG,227,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"ELKHORN COMMUNITY ASSOCIATION, A NEVADA NON-PROFIT CORPORATION",2208-1995,MSTR,960,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,associated professional service,associated professional service,associated professional service,associated professional service,5096 w post rd,False
