Name,SOS#,Assn Type,# of Units,Telephone,Address1,Address2,City,State,Zip Code,County,Firm_Normalized,Firm_Final,Firm_ByPhone,Firm_ByAddress,Address2_Normalized,Name_Changed_Flag
EAGLE CANYON HOMEOWNERS ASSOCIATION,0280632005-2,REG,29,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,olympia management service,olympia management service,olympia management service,olympia management service,11411 southern highland pkwy,False
EAGLE CANYON NORTH ASSOCIATION,20958-2001,REG,510,(775) 284-2050,C/O EQUUS MANAGEMENT GROUP,4888 SPARKS BLVD STE 102,SPARKS,NV,89436,Washoe,spanish trail master assn,spanish trail master assn,spanish trail master assn,spanish trail master assn,7495 mission hill dr,False
EAGLE CANYON RANCH ASSOCIATION,0237412016-6,MSTR,465,(775) 334-7410,C/O ASSOCIA SIERRA NORTH-AN ASSOCIA COMPANY,10509 PROFESSIONAL CIRCLE STE 200,RENO,NV,89521,Washoe,prime community management,prime community management,prime community management,prime community management,181 n arroyo grande blvd,False
EAGLE CANYON WEST HOMEOWNERS ASSOCIATION,0062472006-9,REG,28,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
EAGLE CREEK COMMUNITY ASSOCIATION,16580-1998,REG,106,(702) 255-1005,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,capital consultant management,capital consultant management,capital consultant management,capital consultant management,1 via vasari,False
EAGLE CREEK HEIGHTS COMMUNITY ASSOCIATION,1440-1999,REG,118,(702) 754-6313,C/O SIERRA COMMUNITY MANAGEMENT,6280 S VALLEY VIEW BLVD STE 310,LAS VEGAS,NV,89118,Clark,spanish trail master assn,spanish trail master assn,spanish trail master assn,spanish trail master assn,7495 w mission hill dr,False
EAGLE CREST HOMEOWNERS ASSOCIATION,0087022013-4,REG,138,(702) 515-2043,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,LAS VEGAS,NV,89032,Clark,camco,camco,camco,camco,po box 400518,False
EAGLE CROSSING COMMUNITY ASSOCIATION,25099-1999,REG,137,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,eugene burger management,eugene burger management,eugene burger management,eugene burger management,po box 751330,False
EAGLE HEIGHTS AT ELKHORN SPRINGS HOMEOWNERS ASSOCIATION INC,13065-1998,REG,81,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT INC,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
EAGLE HIGHLANDS OWNERS ASSOC,2029-1973,REG,96,(775) 884-6176,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Washoe,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
EAGLE HIGHLANDS PHASE II HOMEOWNERS ASSOCIATION,2540-1983,REG,92,(775) 884-6176,C/O INCLINE PROPERTY MANAGEMENT,123 W NYE LN STE 720,CARSON CITY,NV,89706,Carson City,controlled resource management group,controlled resource management group,controlled resource management group,controlled resource management group,83 continental dr,False
EAGLE HILLS COMMUNITY ASSOCIATION,9424-1991,SUB,158,(702) 933-7764,C/O REAL PROPERTY MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,abc management,abc management,abc management,abc management,6015 s virginia st e267,False
EAGLE POINT HOMEOWNERS ASSOCIATION,4938-1996,SUB,12,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,prime community management,prime community management,prime community management,prime community management,181 n arroyo grande blvd,False
EAGLE RANCH HOMEOWNERS ASSOCIATION,0914612005-7,REG,25,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT,PO BOX 750266,LAS VEGAS,NV,89136,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
EAGLE RANCH NW HOMEOWNERS ASSOCIATION,0327842014-4,REG,70,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,camco,camco,camco,camco,po box 400518,False
EAGLE RIDGE AT GENOA HOMEOWNERS ASSOCIATION,0416652005-8,REG,55,(775) 782-0123,C/O NEW VALLEY REAL ESTATE MANAGEMENT INC,PO BOX 723,MINDEN,NV,89423,Douglas,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
EAGLE RIDGE AT SKYE CANYON COMMUNITY ASSOCIATION,0057482018-7,SUB,102,(949) 672-9079,C/O SEABREEZE MANAGEMENT,8960 W. TROPICANA AVE.,LAS VEGAS,NV,89147,Clark,elite hoa management,elite hoa management,elite hoa management,elite hoa management,8425 w flamingo rd,False
EAGLE RIDGE PROPERTY OWNERS ASSOCIATION,15666-1995,REG,44,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT,375 N STEPHANIE ST STE 911,HENDERSON,NV,89014,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
EAGLE ROCK HOMEOWNERS ASSOCIATION,11928-1996,SUB,143,(702) 737-8580,C/O FIRSTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,camco,camco,camco,camco,po box 400518,False
EAGLE ROCK OF MOAPA VALLEY HOME OWNER'S ASSOCIATION,0166022006-1,REG,8,(702) 281-8830,,PO BOX 375,LOGANDALE,NV,89021,Clark,,,,,,
EAGLE VALLEY DRIVE HOMEOWNERS ASSOCIATION INC,9317-1990,SUB,38,(702) 869-0937,C/O PRIME COMMUNITY MANAGEMENT LLC,181 N ARROYO GRANDE BLVD STE 125,HENDERSON,NV,89074,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
EAGLE VIEW HOMEOWNERS ASSOCIATION,10119-2001,REG,124,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,incline property management,incline property management,incline property management,incline property management,848 tanager st,False
EAGLE'S ROCK ESTATES HOMEOWNERS ASSOCIATION,0513292011-0,REG,9,(702) 305-2753,"C/O TRITON HOA SERVICES, LLC.",7495 W AZURE DRIVE STE 110,LAS VEGAS,NV,89130,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
EAGLECREST TOWNHOMES HOMEOWNERS ASSOCIATION,29018-2003,REG,120,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,american property resource,american property resource,american property resource,american property resource,3620 n rancho dr,False
EAGLESNEST HOMEOWNERS' ASSOCIATION,2266-1990,SUB,73,(775) 746-1499,C/O CAUGHLIN RANCH HOA,1070 CAUGLIN CROSSING,RENO,NV,89519,Washoe,las vega valley community management,las vega valley community management,las vega valley community management,las vega valley community management,7571 tule spring rd,False
EARLSTONE HOMEOWNERS ASSOCIATION,0562362005-0,SUB,98,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,kenyon associate,kenyon associate,kenyon associate,kenyon associate,645 sierra rose dr,False
EAST HAWLEYWOOD OWNERS ASSOCIATION,7826-2002,REG,9,(702) 638-7770,,990 FEATHER HAVEN COURT,HENDERSON,NV,89015,Clark,,,,,,
EAST WELLINGTON ESTATES HOMEOWNERS ASSOCIATION,3169-1998,REG,93,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT,375 N STEPHANIE ST STE 911B,HENDERSON,NV,89014,Clark,prime community management,prime community management,prime community management,prime community management,181 n arroyo grande blvd,False
EASTBRIDGE GARDEN HOMEOWNERS ASSOCIATION,1045-1982,REG,162,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
EASTERN HOME OWNERS ASSOCIATION,14178-1993,REG,68,(702) 818-4780,C/O SHELTER MANAGEMENT GROUP INC,PO BOX 777008,HENDERSON,NV,89077,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
EASTLAND HEIGHTS HOMEOWNERS ASSOCIATION,3729-1981,REG,17,(775) 299-4257,,PO BOX 2116,ELKO,NV,89803,Elko,,,,,,
EASTRIDGE HOMEOWNERS ASSOCIATION,25054-1996,REG,92,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
ECHO CANYON ASSOCIATION,17298-2003,REG,260,(702) 750-0530,SIERRA COMMUNITY MANAGEMENT,"6280 S. VALLEY VIEW BLVD, #310",LAS VEGAS,NV,89118,Clark,,,,,,
ECHO GLENN HOMEOWNERS ASSOCIATION,7303-1995,REG,64,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
ECHO MESA HOMEOWNERS ASSOCIATION INC,1430-1990,SUB,37,(702) 247-1115,C/O IDEAL COMMUNITY MANAGEMENT,5785 CENTENNIAL CENTER BLVD STE 210,LAS VEGAS,NV,89149,Clark,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,4751 caughlin pkwy,False
EDEN PARK ESTATES CORP.,9267-2004,REG,11,(702) 353-9339,,3315 E RUSSELL RD STE A-4 BOX 323,LAS VEGAS,NV,89120,Clark,,,,,,
EDGEFIELD HOMEOWNERS ASSOCIATION,0595442015-1,REG,208,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,NORTH LAS VEGAS,NV,89032,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
EDGEVIEW COMMUNITY ASSOCIATION,0338192018-2,REG,104,(702) 257-0710,"C/O NEIGHBORHOOD ASSOCIATIONS GROUP, LLC",6345 S. JONES BLVD.,LAS VEGAS,NV,89118,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
EDGEVIEW II COMMUNITY ASSOCIATION,0449342018-5,REG,22,(702) 215-5028,C/O FIRST SERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE STREET,LAS VEGAS,NV,89139,Clark,camco,camco,camco,camco,po box 400518,False
EDGEWATER HOMEOWNERS ASSOCIATION,148-1986,REG,191,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Washoe,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
EDGEWATER VILLAS HOMEOWNER ASSOCIATION,0648302014-8,REG,48,(775) 826-8092,C/O CONTROLLED RESOURCES MANAGEMENT GROUP,83 CONTINENTAL DR STE B,RENO,NV,89509,Washoe,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
EDGEWOOD HOMEOWNERS ASSOCIATION,17347-2003,REG,70,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
EDMOND GARDENS OWNERS' ASSOCIATION,0211422005-4,REG,31,(702) 677-0282,C/O RUBY O'NEIL,3395 S JONES BLVD STE 337,LAS VEGAS,NV,89146,Clark,reno property management,reno property management,reno property management,reno property management,5250 neil rd,False
EDNA GARDENS OWNERS' ASSOCIATION,17166-2003,REG,31,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimerron rd,False
EIGHT ON CENTER HOMEOWNERS' ASSOCIATION,0037412014-2,REG,8,(775) 747-2956,,165 HAWKEN RD,RENO,NV,89519,Washoe,,,,,,
EL CAPITAN ESTATES HOMEOWNERS ASSOCIATION,34538-2001,REG,8,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,performance cam,performance cam,performance cam,performance cam,5135 camino al norte,False
EL CAPITAN RANCH LANDSCAPE MAINTENANCE ASSOCIATION,22196-1995,REG,768,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
EL DORADO VILLAGE HOMEOWNERS ASSOCIATION,2944-1978,REG,46,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Douglas,eugene burger management,eugene burger management,eugene burger management,eugene burger management,5011 meadowood mall way,False
EL MAR PLAZA OWNERS ASSOCIATION,7875-1989,REG,32,(702) 434-5890,C/O GRISWOLD REAL ESTATE MANAGEMENT,3260 FOUNTAIN FALLS WAY STE 1026,N LAS VEGAS,NV,89032,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,8345 w sunset rd ste150,False
EL PARQUE HOMEOWNERS ASSOCIATION,3144-1991,REG,128,(702) 368-3700,C/O AMS MANAGEMENT GROUP INC,3100 W SAHARA AVE STE 112,LAS VEGAS,NV,89102,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
EL PASEO COMMUNITY ASSOCIATION,5916-1990,REG,179,(702) 368-4637,C/O ELITE HOA MANAGEMENT INC,8425 W FLAMINGO RD STE 1,LAS VEGAS,NV,89147,Clark,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
EL SOL DEL PUEBLO HOMEOWNERS ASSOCIATION,0094112015-6,REG,192,(702) 457-2545,,2845 KLINGER CIR UNIT 1,LAS VEGAS,NV,89121,Clark,,,,,,
ELAN OWNERS ASSOCIATION,7596-1992,REG,584,(702) 737-8580,C/O FIRESTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
ELDORA ESTATES HOMEOWNERS ASSOCIATION,0146602007-8,REG,10,(702) 434-5890,C/O GRISWOLD REAL ESTATE MANAGEMENT,3260 FOUNTAIN FALLS WAY STE 1026,N LAS VEGAS,NV,89032,Clark,sierra community management,sierra community management,sierra community management,sierra community management,6280 s valley view blvd,False
ELDORA PLAZA INC,4899-1978,REG,72,(702) 434-5890,C/O GRISWOLD REAL ESTATE MANAGEMENT,3260 FOUNTAIN FALLS WAY UNIT 1026,N LAS VEGAS,NV,89032,Clark,elite hoa management,elite hoa management,elite hoa management,elite hoa management,8425 w flamingo rd,False
ELDORADO FOURTH HOMEOWNERS ASSOCIATION,0387352005-6,REG,132,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
ELDORADO NEIGHBORHOOD FIRST HOMEOWNERS ASSOCIATION,2491-1990,REG,1242,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
ELDORADO NEIGHBORHOOD SECOND HOMEOWNERS ASSOCIATION,4698-1994,REG,1590,(702) 795-3345,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89031,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,639 isbell rd,False
"ELDORADO PINES LANDSCAPE MAINTENANCE ASSOCIATION, INC.",1011-2002,REG,198,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,real property management,real propertie management group,real propertie management group,real propertie management group,po box 95606,True
ELDORADO SPRINGS HOMEOWNERS ASSOCIATION,11656-2004,REG,58,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,seabreeze management,seabreeze management,seabreeze management,seabreeze management,8960 w tropicana,False
"ELDORADO SPRINGS LANDSCAPE MAINTENANCE ASSOCIATION, INC.",19135-2003,REG,115,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,camco,camco,camco,camco,po box 400518,False
ELDORADO THIRD COMMUNITY ASSOCIATION,4800-2002,REG,985,(702) 515-2042,"C/O THOROUGHBRED MANAGEMENT, INC.",2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
ELDORADO VILLAS ASSOCIATION,5958-1979,REG,90,(775) 828-3664,C/O EUGENE BURGER MANAGEMENT CORPORATION,5011 MEADOWOOD MALL WY STE 200,RENO,NV,89502,Washoe,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
ELDORADO VILLAS HOMEOWNERS ASSOCIATION,0325402015-1,REG,50,(702) 754-0000,"C/O INTEGRITY BASED MANAGEMENT, LLC",5715 S SANDHILL RD,LAS VEGAS,NV,89120,Clark,desert hoa management,desert hoa management,desert hoa management,desert hoa management,po box 750639,False
ELDORADO VISTA HOMEOWNERS' ASSOCIATION,0578592013-5,REG,145,(702) 639-8410,C/O SOLEIL ASSOCIATION MANAGEMENT,5096 WEST POST RD,N LAS VEGAS,NV,89118,Clark,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
ELEVENTH STREET LOFT TOWNHOME OWNER'S ASSOCIATION,0924812006-4,MSTR,30,(702) 737-8580,FIRSTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE STREET,LAS VEGAS,NV,89139,Clark,,,,,,
"ELK POINT COUNTRY CLUB HOMEOWNERS, ASSOCIATION, INC.",305-1925,REG,100,(530) 541-0106,,PO BOX 9,ZEPHYR COVE,NV,89448,Douglas,,,,,,
ELKCREST ESTATES HOMEOWNERS ASSOCIATION,0108082016-9,REG,10,702-515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W. CHEYENNE AVE.,NORTH LAS VEGAS,NV,89032,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
ELKHORN - CIMARRON ESTATES HOMEOWNERS ASSOCIATION,6729-1998,REG,227,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,sierra community management,sierra community management,sierra community management,sierra community management,6280 s valley view blvd,False
"ELKHORN COMMUNITY ASSOCIATION, A NEVADA NON-PROFIT CORPORATION",2208-1995,MSTR,960,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,prime community management,prime community management,prime community management,prime community management,181 n arroyo grande blvd,False
ELKHORN HIGH NOON HOMEOWNERS ASSOCIATION,11435-2004,REG,243,(702) 990-9707,C/O HOA MANAGEMENT,6595 W SMOKE RANCH STE 110,LAS VEGAS,NV,89108,Clark,real propertie management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,False
ELKHORN PONDEROSA HOMEOWNERS ASSOCIATION,11434-2004,REG,75,(702) 990-9707,C/O KALLFELZ TEAM DBA HOA MANAGEMENT,6595 W SMOKE RANCH STE 110,LAS VEGAS,NV,89108,Clark,first columbia community management,first columbia community management,first columbia community management,first columbia community management,po box 28759,False
ELKHORN PONDEROSA II EAST HOMEOWNERS ASSOCIATION,0361942012-6,REG,38,(702) 515-2042,"C/O THOROUGHBRED MANAGEMENT, INC.",2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,first columbia community management,first columbia community management,first columbia community management,first columbia community management,po box 28759,False
ELKHORN PONDEROSA II HOMEOWNERS ASSOCIATION,0766362006-7,REG,57,(702) 990-9707,C/O KALLFELZ TEAM ASSOCIATION MANAGEMENT LLC,6595 W SMOKE RANCH STE 110,LAS VEGAS,NV,89108,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
ELKHORN PONDEROSA IV HOMEOWNERS ASSOCIATION,0587872011-8,REG,8,(702) 448-8118,C/O COMPASS COMMUNITY MANAGEMENT LLC,PO BOX 36447,LAS VEGAS,NV,89133,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
ELKHORN TWILIGHT HOMEOWNERS ASSOCIATION,11436-2004,REG,101,(702) 990-9707,C/O KALLFELZ TEAM ASSOCIATION MANAGEMENT LLC,"6595 W. SMOKE RANCH RD, #110",LAS VEGAS,NV,89108,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
ELKO SUMMIT ESTATES ASSOCIATION - PHASE 1,20582-1995,REG,72,(775) 397-2504,,422 ANDYS' WAY,ELKO,NV,89801,Elko,,,,,,
ELKRIDGE HOMEOWNERS ASSOCIATION,17632-2003,REG,251,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT,375 N STEPHANIE ST STE 911B,HENDERSON,NV,89014,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
ELSINORE HOMEOWNERS ASSOCIATION,0665502005-2,REG,221,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
EMERALD CREST HOMEOWNERS ASSOCIATION,0055502016-7,REG,84,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,mkj,mjk,mjk,mjk,18124 wedge parkway,True
EMERALD CREST TOWNHOMES UNIT OWNERS ASSOCIATION,0653472006-4,REG,65,(702) 767-9993,C/O EPIC ASSOCIATION MANAGEMENT,8712 SPANISH RIDGE AVE,LAS VEGAS,NV,89148,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
EMERALD CROSSINGS HOMEOWNERS ASSOCIATION,0019632017-9,REG,32,(702) 531-3382,C/O CAMCO,P O BOX 400518,LAS VEGAS,NV,89140,Clark,community management sale,community management sale,community management sale,community management sale,3095 e russell rd,False
EMERALD GARDENS OWNERS ASSOCIATION,9496-1993,REG,170,(702) 873-3071,C/O EUGENE BURGER MANAGEMENT CORPORATION,PO BOX 751330,LAS VEGAS,NV,89136,Clark,sierra community management,sierra community management,sierra community management,sierra community management,6280 s valley view blvd,False
EMERALD RIDGE HOMEOWNERS ASSOCIATION,0586212015-3,REG,31,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,kenyon associate,kenyon associate,kenyon associate,kenyon associate,645 sierra rose dr,False
EMERALD RIDGE LANDSCAPE MAINTENANCE ASSOCIATION,14142-1998,REG,230,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
EMERALD SPRINGS HOMEOWNERS ASSOCIATION,0586202015-2,REG,25,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,4751 caughlin pkwy,False
"EMERALD VALLEY LANDSCAPE MAINTENANCE ASSOCIATION, INC.",22448-1995,REG,684,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,4751 caughlin pkwy,False
EMERSON COMMUNITY ASSOCIATION,0957982006-2,SUB,219,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,prime community management,prime community management,prime community management,prime community management,181 n arroyo grande,False
EMERSON ESTATES OWNERS' ASSOCIATION,11820-2001,REG,31,(702) 767-9993,C/O EPIC ASSOCIATION MANAGEMENT,8712 SPANISH RIDGE AVE,LAS VEGAS,NV,89148,Clark,prime community management,prime community management,prime community management,prime community management,181 n arroyo grande,False
ENCANTADA COMMUNITY ASSOCIATION,15994-2004,REG,295,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
ENCANTADA HOMEOWNER ASSOCIATION,5222-1992,REG,9,(702) 832-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE. 100,LAS VEGAS,NV,89113,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
ENCANTERRA HOMEOWNERS' ASSOCIATION,0112802015-2,REG,243,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,8966 SPANISH RIDGE AVE #100,LAS VEGAS,NV,89148,Clark,camco,camco,camco,camco,po box 400518,False
ENCANTO @ SUMMERLIN WEST COMMUNITY ASSOCIATION,SAME AS MASTER,SAM,79,(702) 791-4600,C/O HOWARD HUGHES CORPORATION,10801 W CHARLESTON BLVD 3RD FL,LAS VEGAS,NV,89135,Clark,mjk,mjk,mjk,mjk,18124 wedge pkwy,False
ENCANTO ENCORE HOMEOWNERS ASSOCIATION,24672-2004,REG,43,(702) 405-3300,C/O PINNACLE COMMUNITY ASSOCIATION MANAGEMENT,8311 W SUNSET RD STE 110,LAS VEGAS,NV,89113,Clark,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,4751 caughlin pkwy,False
ENCANTO HOMEOWNERS ASSOCIATION,22062-2002,REG,83,(702) 852-1224,C/O RAND COMMUNITY ASSOCIATION MANAGEMENT LLC,"505 EAST WINDMILL SUITE 1C, #113",LAS VEGAS,NV,89123,Clark,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,4751 caughlin pkwy,False
ENCANTO SW HOMEOWNERS ASSOCIATION,0088332016-5,REG,130,(702) 531-3382,C/O CAMCO,P.O. BOX 400518,LAS VEGAS,NV,89140,Clark,equu management group,equu management group,equu management group,equu management group,5480 reno corporate dr,False
ENCHANTED HOMEOWNERS' ASSOCIATION,0590662015-2,REG,90,(702) 933-7764,"C/O REAL PROPERTIES MANAGEMENT GROUP, INC",PO BOX 95606,LAS VEGAS,NV,89193,Clark,shelter management group,shelter management group,shelter management group,shelter management group,po box 777008,False
ENCLAVE AT GOLDRUSH LANDSCAPE MAINTENANCE ASSOCIATION INC,20901-2002,REG,33,(702) 645-1210,C/O ADEPT MANAGEMENT SERVICES INC,5550 PAINTED MIRAGE RD STE 320,LAS VEGAS,NV,89149,Clark,gaston wilkerson management group,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson management group,4751 caughlin square b,True
